db7627f7-2e09-41f2-a429-dbb4b791612b,BuonnyAlp5511940437837,5511940437837,115995898033555.0,130474433487343.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dbb32a32-2708-423c-9b92-40f8e4d80480,MOURAHMLG,558130878002,115739651531741.0,108335448947240.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dbea2f2a-ac6f-4341-831e-d744a5b49eb5,GPTMarketing,5511965970393,105451675937345.0,115081758323394.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dbf124c6-ebfd-4bec-baed-5de07a89fc25,amocrm393148d8c9b547e191d3f8edd2248bf3,551130429955,101572219505066.0,112542175064175.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dbf705ea-f54c-4918-adc5-ba5153604310,CliCb7934404LineCred,558521805491,1452556395143384.0,951334188796299.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dbfddaa0-e553-4b0d-b980-6f5108f16bd9,shoulderatacado,5511915811300,265661603296884.0,259062383959982.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dc03cc93-5d12-4e1c-9ade-02a8c12703ae,amocrm7c0b0f4016634ba69b3629959b825f21,59521290549,159447827248176.0,110363082171252.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc29413e-e530-4cea-990e-bd46609957bc,HCOSTA013,551121230913,192411063955386.0,180735805128970.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc2b54ca-32d0-46bf-b9ea-cb42e485baa1,TesteCMCSP,5521998321789,143305115535448.0,138244799378067.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc2c0008-6ad1-4f8a-a615-81d980fc0a7b,ACAGUIA,553431990158,290158720838733.0,297235286800438.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dc3fbdab-6edd-4f40-a026-021e6c402a19,DraIsabelaDantas,5511969318841,111652391932390.0,109801382118183.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc4cd301-7db7-4203-91ee-e63736ff1e80,AppZoompay,558005915555,2772428126383038.0,298984182109852.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc56489c-366d-4e91-abcd-26b959820943,kantar,5511994559014,115811858068399.0,107732138897795.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dc6413cc-f8f8-46bb-98ff-87a85ab3df2d,amocrm9fc10d601c25428da7bec35fe2fb8ca2,553183819019,100816256328562.0,102702262804832.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc70abb4-e1a9-44cb-90b5-195547570f54,CLINICAESPINOSA,554934360040,102250856256303.0,101427199673322.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc75e72b-2e96-427c-8922-ca10056ac5b1,GonalveseNascimentoAdvocac6605d1607b1301d0fb3ede14,5511982512527,290821324105624.0,282604561598929.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc8faffb-1d0b-4222-8157-dcb30d1c1a6a,prefeiturasaopedro9246,551934819246,138438029352754.0,151580874695723.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dc9575d6-6bcc-4eff-8f25-7461eba4456d,clinicaforpetsjacarei,551239525800,110891175235080.0,114875561498183.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dc9fbdd1-d86e-432c-90e7-8862776d4d27,8845HotelHotsprings,558005627373,103023392668808.0,103117535992590.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dca23f12-8994-4d6d-af7a-9372436e5ce8,CDCImperatrizId1868,559984071500,101719216298624.0,115867081533275.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dca8ce2e-7b0f-47e0-b070-69f08f8789bf,agoramarcas,554491437717,191242637406832.0,173947472478940.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dcb08faa-1fcc-4ce4-8d32-6e8de05e02e9,MariaLeticia64d3d3c5c14fe38822067c59,554188345306,114495695071492.0,114788301709334.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dcb62b7b-c496-41c1-a4c7-64d477ececb5,Clicb10280991ExtraFarmaDDD37,553740047474,158459020684186.0,153854177815900.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dcc228c2-5d47-4b7b-8773-3553ce20a0c9,ArenaFC1989,556196721989,189126580951860.0,199699549886834.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dccd694b-7264-4f3d-bf3b-80b5c47da9cd,ConceptBXBlue,558007497070,106310899167974.0,117803891346857.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dcdfc79b-cdd9-4035-961e-79dab08269d2,MundiADM,554196413303,196105610243326.0,180017351861608.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dce6c844-4eda-4bd1-abfe-469e1902eb5b,12523920077,12523920077,201065503086975.0,335611639625111.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dcea6594-bba6-4877-8cd3-3086d81874a5,ChatguruPS5,14103844545,191963234007725.0,221512094373858.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dcf95735-3154-4b5f-8c28-ba7d597a2a23,AraforrosOficial,558235219990,364703843389661.0,358389180692025.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dcfc315b-eeda-40c5-b8ae-4c85124ddd8a,Clicb17691770ROYALLIFEOFICIAL,551150901630,251154528073358.0,222084780992033.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd1361c5-2ba4-4385-aa46-1fb9d9d921b5,bestlinkapp,555191550661,127325740268919.0,104023749322126.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd196963-8fd2-41ae-9763-714db3cdf9ee,NeueKlinik,554830651261,112352354782577.0,1154852138618717.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dd3329f6-ff06-48c8-b217-50ad592fd6be,SyngooTalk21,552139508890,110411395492445.0,106512602552585.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd461ebc-0a90-4204-9906-6d66d1aa6730,Clicb13884174SupermercadoSaoFrancisco,559784536240,108277725531846.0,114245851594569.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd539625-040f-4323-81b1-5fdb4bd6c86f,51984277711,555184277711,110927931846184.0,103322615951582.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd5867a7-798d-46b6-a628-6936ee6ee9e8,carmenMorelia,5214433177166,239998689204988.0,240791582458748.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dd8849a1-0441-419a-903f-3fc1a8edf8a2,HbotTarknaHotelRecantoDasAguas,5521970991064,105615869101812.0,104316012567266.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ddceba47-9281-43f8-aa23-b5e4d2119dd9,amocrm4128688e86f540eb9de1e660cc8e4edd,56982176733,100847102990491.0,109612248770665.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ddd6d49b-769f-499b-b426-aa67c7750ef2,Clicb7821866Garagem105,558540421797,255290863277569.0,913290789604230.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'AaHiFRoEi1SBDN76iDjckP0', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
dde4ae63-2ce6-4b3a-9afb-4fccd262b420,Getbots51979999,551151979999,293278126109920.0,928430961207740.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
de01cccb-7703-4bde-90ca-6d2406126e7b,amocrm6293eca8a9824933915e2cb0535cebe7,5493482766973,151044624748396.0,145256478663791.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
de225151-24b9-4a64-a964-987e1239e36e,grandeHotelSaoPedro,551934827642,328577445810185.0,618593646092566.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de235ef3-71e9-4d09-b459-0f770d46909b,SPERTAV4A,5518981750925,123537644185052.0,144121045445316.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de418600-8dbe-45b5-80b0-735ef7a76961,ROTASANTISTATESTE,5513974248165,280810275109078.0,288850547642776.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de52276b-30a9-40cf-bb36-5601bd404459,Suitable6643bfeb99030018454b6c1d,555189149876,314635305066651.0,290057600864622.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de5aa4e2-6449-459f-91ce-2cc0ff434c3a,veterinarios,554288038873,108458475518721.0,104373715932959.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
de5c9ec7-fd07-4bfa-8fde-98accd55ce43,CRNewApp48,5521970297455,152748124579912.0,151078734747278.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de6d26ac-5266-417b-9f3a-a5fdc1dcee05,GuideApp4,551150434165,119342714594638.0,130671670119530.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
de89618a-e3ff-4c56-82c4-f93459081aae,w3industrias6094,554288826094,274800715724147.0,292621103938688.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
de8b797a-7889-4bd8-8a08-fbab5fae5380,2Mariasfacebook,551135086882,108464128489296.0,1293009941190900.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
decb7722-cae4-41c4-854c-b4053e8b5f12,NortePorto,556984990269,153907917805836.0,140101109195269.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dedc5762-651b-4498-83da-b561a5489c30,BoxBTeste,5511972938404,237335079453827.0,257107104141740.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
deed2c59-f3fe-4c66-9167-780e8acde220,multipedidos6418,554789256418,268670282989017.0,256310027563250.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
defdfbab-9e3a-4bbb-a98b-19d9ebb154c9,7DSOLARENERGY,551140042680,111977918448827.0,109528785363220.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
deffff81-369f-4ef0-b63a-fb35fae7c8bb,cleverinnov9897,554199089897,150260864835200.0,158213914034647.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
df0bce38-a875-4f7b-a2ef-f0826f8cb462,bigkahunaburger,554888152485,113902924947956.0,103605179322636.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
df1833a8-b50e-4aed-beaf-91895fae0064,5512982010039,5512982010039,113194708463296.0,113218775140712.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'A4t-eNE2XgjxYxl4NtMGSHt', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
df1f110d-6a77-49c5-a36f-bb568e863513,ciep0112,554133420112,101414609374411.0,101216779398591.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
df29dba3-1944-4888-9a55-c3b921e756d7,atendimentovivacare,551140037906,100885082919967.0,114454521550452.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
df3b88b2-a811-4dc1-81b1-e1b26929a4a0,ENUTRI4289,5511993474289,182586941610773.0,210972858756197.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'AXyewg_vPpLtGHXtSpnh9sG', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
df59b7b9-7607-4562-912e-de9f43515490,13203473377,13203473377,203989629460035.0,267747923097869.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
df794aba-506a-47c4-ac1f-ddb8addbb0cc,amocrm4d58de95d92d4350879336a111c2247d,59169923176,129475406916398.0,134450543081815.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
df904014-fa2b-4907-b547-4417290a7d03,BDJ6886,557781056886,145406155312357.0,129454483585219.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
dfe8dabe-9645-4583-97fb-e7d380e8a03a,TACTIUMPoc3,558530229047,103021129251685.0,100436449517163.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
dffb138b-86c5-4772-9048-be79c50ced2d,Clicb15011700SelectColchoes,555194618643,106415279088940.0,119019627817840.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e00483d8-188a-45de-b460-d823e2c6d573,amocrmd726e70e2c414a0693523ff4ef3f80e7,5527999510210,123072160885218.0,119678891228918.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e008ae7f-888b-4e8d-b37d-5a97bc1fab35,LARI7146,5511971460017,149843601546819.0,155673907628425.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e01dcfc1-cc32-4e7c-8c70-e48f8b37159e,FormatoFotografias2013,559294032013,100762476400703.0,116470458141674.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
